strategy,model,budget,metric,value
sliding,baseline,256,hardware.total_relevant,28.041666666666668
sliding,baseline,256,hardware.final_buffer_size,9.991666666666667
sliding,baseline,256,hardware.final_buffer_tokens,143.25833333333333
random,baseline,64,n_conversations,120.0
random,baseline,64,elapsed_sec,1788.0
random,baseline,64,rouge.rouge1,0.6878847866346693
random,baseline,64,rouge.rouge2,0.49858959814153114
random,baseline,64,rouge.rougeL,0.6639099690127769
random,baseline,64,bertscore,0.8699131776889165
random,baseline,64,detection.agenda_item.precision,0.2861706349206349
random,baseline,64,detection.agenda_item.recall,0.4073611111111111
random,baseline,64,detection.agenda_item.f1,0.31689935064935065
random,baseline,64,detection.detail.precision,0.6255230679813137
random,baseline,64,detection.detail.recall,0.8817562257494466
random,baseline,64,detection.detail.f1,0.7193015993551788
random,baseline,64,detection.medication.precision,0.25833333333333336
random,baseline,64,detection.medication.recall,0.21694444444444444
random,baseline,64,detection.medication.f1,0.2252777777777778
random,baseline,64,detection.social_history.precision,0.6333333333333333
random,baseline,64,detection.social_history.recall,0.611111111111111
random,baseline,64,detection.social_history.f1,0.6152777777777777
random,baseline,64,detection.follow_up.precision,0.020833333333333332
random,baseline,64,detection.follow_up.recall,0.008333333333333333
random,baseline,64,detection.follow_up.f1,0.011805555555555554
random,baseline,64,detection.question.precision,0.6928132199981708
random,baseline,64,detection.question.recall,0.8653948012771543
random,baseline,64,detection.question.f1,0.7462235946815793
random,baseline,64,detection.question_unanswered.precision,0.0
random,baseline,64,detection.question_unanswered.recall,0.0
random,baseline,64,detection.question_unanswered.f1,0.0
random,baseline,64,detection.irrelevant.precision,0.8152705050881269
random,baseline,64,detection.irrelevant.recall,0.6608876376347437
random,baseline,64,detection.irrelevant.f1,0.7185066488913426
random,baseline,64,detection.macro_avg.precision,0.41653467849853076
random,baseline,64,detection.macro_avg.recall,0.45647358308266806
random,baseline,64,detection.macro_avg.f1,0.4191615380860703
random,baseline,64,agenda_completeness,0.43275362318840577
random,baseline,64,system_level.linking_accuracy,0.5141242937853107
random,baseline,64,system_level.first_mention_accuracy,0.9225293084607252
random,baseline,64,system_level.resolution_accuracy,0.1030059980522784
random,baseline,64,hardware.avg_latency_ms,268.2925688813966
random,baseline,64,hardware.total_relevant,31.916666666666668
random,baseline,64,hardware.final_buffer_size,4.408333333333333
random,baseline,64,hardware.final_buffer_tokens,56.391666666666666
random,baseline,100,n_conversations,120.0
random,baseline,100,elapsed_sec,1574.7
random,baseline,100,rouge.rouge1,0.6906235844489642
random,baseline,100,rouge.rouge2,0.5021519066879092
random,baseline,100,rouge.rougeL,0.6664774623249291
random,baseline,100,bertscore,0.8713540588816007
random,baseline,100,detection.agenda_item.precision,0.2886011904761905
random,baseline,100,detection.agenda_item.recall,0.37583333333333335
random,baseline,100,detection.agenda_item.f1,0.3056998556998557
random,baseline,100,detection.detail.precision,0.6505290730517783
random,baseline,100,detection.detail.recall,0.8501523584352179
random,baseline,100,detection.detail.f1,0.7228428605658408
random,baseline,100,detection.medication.precision,0.3138888888888889
random,baseline,100,detection.medication.recall,0.26416666666666666
random,baseline,100,detection.medication.f1,0.2747619047619047
random,baseline,100,detection.social_history.precision,0.6375
random,baseline,100,detection.social_history.recall,0.611111111111111
random,baseline,100,detection.social_history.f1,0.6180555555555556
random,baseline,100,detection.follow_up.precision,0.029166666666666667
random,baseline,100,detection.follow_up.recall,0.010416666666666666
random,baseline,100,detection.follow_up.f1,0.01513888888888889
random,baseline,100,detection.question.precision,0.7032318260801234
random,baseline,100,detection.question.recall,0.825366165697048
random,baseline,100,detection.question.f1,0.7366171530368287
random,baseline,100,detection.question_unanswered.precision,0.0
random,baseline,100,detection.question_unanswered.recall,0.0
random,baseline,100,detection.question_unanswered.f1,0.0
random,baseline,100,detection.irrelevant.precision,0.7873398701126717
random,baseline,100,detection.irrelevant.recall,0.7064567362288134
random,baseline,100,detection.irrelevant.f1,0.7333237986606992
random,baseline,100,detection.macro_avg.precision,0.42628218940953994
random,baseline,100,detection.macro_avg.recall,0.45543787976735717
random,baseline,100,detection.macro_avg.f1,0.4258050021461967
random,baseline,100,agenda_completeness,0.4197101449275362
random,baseline,100,system_level.linking_accuracy,0.45641025641025645
random,baseline,100,system_level.first_mention_accuracy,0.9302272317749972
random,baseline,100,system_level.resolution_accuracy,0.10684858469011595
random,baseline,100,hardware.avg_latency_ms,234.93910829671475
random,baseline,100,hardware.total_relevant,29.433333333333334
random,baseline,100,hardware.final_buffer_size,6.958333333333333
random,baseline,100,hardware.final_buffer_tokens,91.825
random,baseline,128,n_conversations,120.0
random,baseline,128,elapsed_sec,1449.0
random,baseline,128,rouge.rouge1,0.691710359606916
random,baseline,128,rouge.rouge2,0.5050921017774079
random,baseline,128,rouge.rougeL,0.6678376315043147
random,baseline,128,bertscore,0.8720527758200963
random,baseline,128,detection.agenda_item.precision,0.3090079365079365
random,baseline,128,detection.agenda_item.recall,0.39805555555555555
random,baseline,128,detection.agenda_item.f1,0.3289862914862915
random,baseline,128,detection.detail.precision,0.6669665400713655
random,baseline,128,detection.detail.recall,0.8315713069104572
random,baseline,128,detection.detail.f1,0.7281071775171585
random,baseline,128,detection.medication.precision,0.28055555555555556
random,baseline,128,detection.medication.recall,0.2336111111111111
random,baseline,128,detection.medication.f1,0.24138888888888888
random,baseline,128,detection.social_history.precision,0.6375
random,baseline,128,detection.social_history.recall,0.611111111111111
random,baseline,128,detection.social_history.f1,0.6180555555555556
random,baseline,128,detection.follow_up.precision,0.02777777777777778
random,baseline,128,detection.follow_up.recall,0.015555555555555555
random,baseline,128,detection.follow_up.f1,0.01851851851851852
random,baseline,128,detection.question.precision,0.7158375458161628
random,baseline,128,detection.question.recall,0.8295145241468771
random,baseline,128,detection.question.f1,0.7446560681890122
random,baseline,128,detection.question_unanswered.precision,0.0
random,baseline,128,detection.question_unanswered.recall,0.0
random,baseline,128,detection.question_unanswered.f1,0.0
random,baseline,128,detection.irrelevant.precision,0.7785052944547569
random,baseline,128,detection.irrelevant.recall,0.7232207563273738
random,baseline,128,detection.irrelevant.f1,0.7393286573890839
random,baseline,128,detection.macro_avg.precision,0.4270188312729444
random,baseline,128,detection.macro_avg.recall,0.45532999008975517
random,baseline,128,detection.macro_avg.f1,0.4273801446930637
random,baseline,128,agenda_completeness,0.43753623188405794
random,baseline,128,system_level.linking_accuracy,0.5
random,baseline,128,system_level.first_mention_accuracy,0.926052062211891
random,baseline,128,system_level.resolution_accuracy,0.10874910233907167
random,baseline,128,hardware.avg_latency_ms,215.81717760087403
random,baseline,128,hardware.total_relevant,28.316666666666666
random,baseline,128,hardware.final_buffer_size,8.933333333333334
random,baseline,128,hardware.final_buffer_tokens,120.39166666666667
random,baseline,256,n_conversations,120.0
random,baseline,256,elapsed_sec,898.6
random,baseline,256,rouge.rouge1,0.6934150679600065
random,baseline,256,rouge.rouge2,0.5073068885686892
random,baseline,256,rouge.rougeL,0.6691315987368195
random,baseline,256,bertscore,0.8714453493555386
random,baseline,256,detection.agenda_item.precision,0.2957936507936508
random,baseline,256,detection.agenda_item.recall,0.3665277777777778
random,baseline,256,detection.agenda_item.f1,0.3101737614237614
random,baseline,256,detection.detail.precision,0.6755237021917406
random,baseline,256,detection.detail.recall,0.8084380836582821
random,baseline,256,detection.detail.f1,0.7233606153098765
random,baseline,256,detection.medication.precision,0.27638888888888885
random,baseline,256,detection.medication.recall,0.2363888888888889
random,baseline,256,detection.medication.f1,0.24297619047619048
random,baseline,256,detection.social_history.precision,0.6375
random,baseline,256,detection.social_history.recall,0.611111111111111
random,baseline,256,detection.social_history.f1,0.6180555555555556
random,baseline,256,detection.follow_up.precision,0.025
random,baseline,256,detection.follow_up.recall,0.016666666666666666
random,baseline,256,detection.follow_up.f1,0.01944444444444444
random,baseline,256,detection.question.precision,0.7058068918590944
random,baseline,256,detection.question.recall,0.7948390029088558
random,baseline,256,detection.question.f1,0.7227107620382385
random,baseline,256,detection.question_unanswered.precision,0.0
random,baseline,256,detection.question_unanswered.recall,0.0
random,baseline,256,detection.question_unanswered.f1,0.0
random,baseline,256,detection.irrelevant.precision,0.7555204967111154
random,baseline,256,detection.irrelevant.recall,0.7415346708068585
random,baseline,256,detection.irrelevant.f1,0.7369938507005754
random,baseline,256,detection.macro_avg.precision,0.42144170380556123
random,baseline,256,detection.macro_avg.recall,0.4469382752273051
random,baseline,256,detection.macro_avg.f1,0.42171439749358025
random,baseline,256,agenda_completeness,0.4143478260869565
random,baseline,256,system_level.linking_accuracy,0.5370370370370371
random,baseline,256,system_level.first_mention_accuracy,0.9296228840081977
random,baseline,256,system_level.resolution_accuracy,0.11087157174631139
random,baseline,256,hardware.avg_latency_ms,131.98784089344693
random,baseline,256,hardware.total_relevant,26.508333333333333
random,baseline,256,hardware.final_buffer_size,17.691666666666666
random,baseline,256,hardware.final_buffer_tokens,246.13333333333333
attention,baseline,64,n_conversations,120.0
attention,baseline,64,elapsed_sec,1829.9
attention,baseline,64,rouge.rouge1,0.6929097934665539
attention,baseline,64,rouge.rouge2,0.504097525931457
attention,baseline,64,rouge.rougeL,0.6689301591891988
attention,baseline,64,bertscore,0.8722501277923584
attention,baseline,64,detection.agenda_item.precision,0.3203968253968254
attention,baseline,64,detection.agenda_item.recall,0.4073611111111111
attention,baseline,64,detection.agenda_item.f1,0.3357040644540644
