strategy,model,budget,metric,value
attention,baseline,100,detection.macro_avg.recall,0.37598640365849084
attention,baseline,100,detection.macro_avg.f1,0.3370951043609124
attention,baseline,100,agenda_completeness,0.3625
attention,baseline,100,hardware.avg_latency_ms,263.64911161548764
attention,baseline,100,hardware.total_relevant,30.2
attention,baseline,100,hardware.final_buffer_size,8.75
attention,baseline,100,hardware.final_buffer_tokens,93.45
attention,baseline,128,n_conversations,20.0
attention,baseline,128,elapsed_sec,250.6
attention,baseline,128,rouge.rouge1,0.67760086941239
attention,baseline,128,rouge.rouge2,0.48531344942435084
attention,baseline,128,rouge.rougeL,0.6504784772151762
attention,baseline,128,bertscore,0.8707116544246674
attention,baseline,128,detection.agenda_item.precision,0.2833333333333333
attention,baseline,128,detection.agenda_item.recall,0.3375
attention,baseline,128,detection.agenda_item.f1,0.29575396825396827
attention,baseline,128,detection.detail.precision,0.6416130277630816
attention,baseline,128,detection.detail.recall,0.8973645848326155
attention,baseline,128,detection.detail.f1,0.7319860740801267
attention,baseline,128,detection.medication.precision,0.325
attention,baseline,128,detection.medication.recall,0.2833333333333333
attention,baseline,128,detection.medication.f1,0.2833333333333333
attention,baseline,128,detection.social_history.precision,0.0
attention,baseline,128,detection.social_history.recall,0.0
attention,baseline,128,detection.social_history.f1,0.0
attention,baseline,128,detection.follow_up.precision,0.05
attention,baseline,128,detection.follow_up.recall,0.05
attention,baseline,128,detection.follow_up.f1,0.05
attention,baseline,128,detection.question.precision,0.669081016377843
attention,baseline,128,detection.question.recall,0.8791633366633367
attention,baseline,128,detection.question.f1,0.7315262079160088
attention,baseline,128,detection.question_unanswered.precision,0.0
attention,baseline,128,detection.question_unanswered.recall,0.0
attention,baseline,128,detection.question_unanswered.f1,0.0
attention,baseline,128,detection.irrelevant.precision,0.8044512194093013
attention,baseline,128,detection.irrelevant.recall,0.6803712204605611
attention,baseline,128,detection.irrelevant.f1,0.7181735594252772
attention,baseline,128,detection.macro_avg.precision,0.3466848246104449
attention,baseline,128,detection.macro_avg.recall,0.3909665594112308
attention,baseline,128,detection.macro_avg.f1,0.3513466428760893
attention,baseline,128,agenda_completeness,0.32916666666666666
attention,baseline,128,hardware.avg_latency_ms,242.28451947271537
attention,baseline,128,hardware.total_relevant,28.55
attention,baseline,128,hardware.final_buffer_size,10.95
attention,baseline,128,hardware.final_buffer_tokens,120.6
attention,baseline,256,n_conversations,20.0
attention,baseline,256,elapsed_sec,173.1
attention,baseline,256,rouge.rouge1,0.678154227879362
attention,baseline,256,rouge.rouge2,0.489828360359723
attention,baseline,256,rouge.rougeL,0.6516532120092042
attention,baseline,256,bertscore,0.8698881894350052
attention,baseline,256,detection.agenda_item.precision,0.31666666666666665
attention,baseline,256,detection.agenda_item.recall,0.3
attention,baseline,256,detection.agenda_item.f1,0.29047619047619044
attention,baseline,256,detection.detail.precision,0.6267773571072095
attention,baseline,256,detection.detail.recall,0.881138384207438
attention,baseline,256,detection.detail.f1,0.715639011819907
attention,baseline,256,detection.medication.precision,0.325
attention,baseline,256,detection.medication.recall,0.30833333333333335
attention,baseline,256,detection.medication.f1,0.30666666666666664
attention,baseline,256,detection.social_history.precision,0.0
attention,baseline,256,detection.social_history.recall,0.0
attention,baseline,256,detection.social_history.f1,0.0
attention,baseline,256,detection.follow_up.precision,0.05
attention,baseline,256,detection.follow_up.recall,0.025
attention,baseline,256,detection.follow_up.f1,0.03333333333333333
attention,baseline,256,detection.question.precision,0.6989422187719401
attention,baseline,256,detection.question.recall,0.8697753635253636
attention,baseline,256,detection.question.f1,0.751195690124982
attention,baseline,256,detection.question_unanswered.precision,0.0
attention,baseline,256,detection.question_unanswered.recall,0.0
attention,baseline,256,detection.question_unanswered.f1,0.0
attention,baseline,256,detection.irrelevant.precision,0.7941900786806227
attention,baseline,256,detection.irrelevant.recall,0.6935512138726088
attention,baseline,256,detection.irrelevant.f1,0.7239319015493879
attention,baseline,256,detection.macro_avg.precision,0.35144704015330486
attention,baseline,256,detection.macro_avg.recall,0.38472478686734296
attention,baseline,256,detection.macro_avg.f1,0.3526553492463084
attention,baseline,256,agenda_completeness,0.325
attention,baseline,256,hardware.avg_latency_ms,162.85741808332534
attention,baseline,256,hardware.total_relevant,27.55
attention,baseline,256,hardware.final_buffer_size,18.5
attention,baseline,256,hardware.final_buffer_tokens,248.25
oracle,baseline,64,n_conversations,20.0
oracle,baseline,64,elapsed_sec,168.3
oracle,baseline,64,rouge.rouge1,0.6832331467196571
oracle,baseline,64,rouge.rouge2,0.4956201271825579
oracle,baseline,64,rouge.rougeL,0.6566888732773148
oracle,baseline,64,bertscore,0.8731872260570526
oracle,baseline,64,detection.agenda_item.precision,0.30416666666666664
oracle,baseline,64,detection.agenda_item.recall,0.275
oracle,baseline,64,detection.agenda_item.f1,0.2795238095238095
oracle,baseline,64,detection.detail.precision,0.6175371987066736
oracle,baseline,64,detection.detail.recall,0.8670907651598189
oracle,baseline,64,detection.detail.f1,0.7025985315567358
oracle,baseline,64,detection.medication.precision,0.275
oracle,baseline,64,detection.medication.recall,0.20833333333333334
oracle,baseline,64,detection.medication.f1,0.21666666666666665
oracle,baseline,64,detection.social_history.precision,0.0
oracle,baseline,64,detection.social_history.recall,0.0
oracle,baseline,64,detection.social_history.f1,0.0
oracle,baseline,64,detection.follow_up.precision,0.1
oracle,baseline,64,detection.follow_up.recall,0.05
oracle,baseline,64,detection.follow_up.f1,0.06666666666666667
oracle,baseline,64,detection.question.precision,0.6806213729510943
oracle,baseline,64,detection.question.recall,0.8676325063825064
oracle,baseline,64,detection.question.f1,0.7385156992096971
oracle,baseline,64,detection.question_unanswered.precision,0.0
oracle,baseline,64,detection.question_unanswered.recall,0.0
oracle,baseline,64,detection.question_unanswered.f1,0.0
oracle,baseline,64,detection.irrelevant.precision,0.7724016451636688
oracle,baseline,64,detection.irrelevant.recall,0.6782722317884629
oracle,baseline,64,detection.irrelevant.f1,0.7006008862506995
oracle,baseline,64,detection.macro_avg.precision,0.34371586043601293
oracle,baseline,64,detection.macro_avg.recall,0.36829110458301517
oracle,baseline,64,detection.macro_avg.f1,0.3380715324842844
oracle,baseline,64,agenda_completeness,0.325
oracle,baseline,64,hardware.avg_latency_ms,155.3453625691093
oracle,baseline,64,hardware.total_relevant,27.8
oracle,baseline,64,hardware.final_buffer_size,35.4
oracle,baseline,64,hardware.final_buffer_tokens,501.05
oracle,baseline,100,n_conversations,20.0
oracle,baseline,100,elapsed_sec,168.3
oracle,baseline,100,rouge.rouge1,0.6832331467196571
oracle,baseline,100,rouge.rouge2,0.4956201271825579
oracle,baseline,100,rouge.rougeL,0.6566888732773148
oracle,baseline,100,bertscore,0.8731872260570526
oracle,baseline,100,detection.agenda_item.precision,0.30416666666666664
oracle,baseline,100,detection.agenda_item.recall,0.275
oracle,baseline,100,detection.agenda_item.f1,0.2795238095238095
oracle,baseline,100,detection.detail.precision,0.6175371987066736
oracle,baseline,100,detection.detail.recall,0.8670907651598189
oracle,baseline,100,detection.detail.f1,0.7025985315567358
oracle,baseline,100,detection.medication.precision,0.275
oracle,baseline,100,detection.medication.recall,0.20833333333333334
oracle,baseline,100,detection.medication.f1,0.21666666666666665
oracle,baseline,100,detection.social_history.precision,0.0
oracle,baseline,100,detection.social_history.recall,0.0
oracle,baseline,100,detection.social_history.f1,0.0
oracle,baseline,100,detection.follow_up.precision,0.1
oracle,baseline,100,detection.follow_up.recall,0.05
oracle,baseline,100,detection.follow_up.f1,0.06666666666666667
oracle,baseline,100,detection.question.precision,0.6806213729510943
oracle,baseline,100,detection.question.recall,0.8676325063825064
oracle,baseline,100,detection.question.f1,0.7385156992096971
oracle,baseline,100,detection.question_unanswered.precision,0.0
oracle,baseline,100,detection.question_unanswered.recall,0.0
oracle,baseline,100,detection.question_unanswered.f1,0.0
oracle,baseline,100,detection.irrelevant.precision,0.7724016451636688
oracle,baseline,100,detection.irrelevant.recall,0.6782722317884629
oracle,baseline,100,detection.irrelevant.f1,0.7006008862506995
oracle,baseline,100,detection.macro_avg.precision,0.34371586043601293
oracle,baseline,100,detection.macro_avg.recall,0.36829110458301517
oracle,baseline,100,detection.macro_avg.f1,0.3380715324842844
oracle,baseline,100,agenda_completeness,0.325
oracle,baseline,100,hardware.avg_latency_ms,155.3453625691093
oracle,baseline,100,hardware.total_relevant,27.8
oracle,baseline,100,hardware.final_buffer_size,35.4
oracle,baseline,100,hardware.final_buffer_tokens,501.05
oracle,baseline,128,n_conversations,20.0
oracle,baseline,128,elapsed_sec,168.3
oracle,baseline,128,rouge.rouge1,0.6832331467196571
oracle,baseline,128,rouge.rouge2,0.4956201271825579
oracle,baseline,128,rouge.rougeL,0.6566888732773148
oracle,baseline,128,bertscore,0.8731872260570526
oracle,baseline,128,detection.agenda_item.precision,0.30416666666666664
oracle,baseline,128,detection.agenda_item.recall,0.275
oracle,baseline,128,detection.agenda_item.f1,0.2795238095238095
oracle,baseline,128,detection.detail.precision,0.6175371987066736
oracle,baseline,128,detection.detail.recall,0.8670907651598189
oracle,baseline,128,detection.detail.f1,0.7025985315567358
oracle,baseline,128,detection.medication.precision,0.275
oracle,baseline,128,detection.medication.recall,0.20833333333333334
oracle,baseline,128,detection.medication.f1,0.21666666666666665
oracle,baseline,128,detection.social_history.precision,0.0
oracle,baseline,128,detection.social_history.recall,0.0
oracle,baseline,128,detection.social_history.f1,0.0
oracle,baseline,128,detection.follow_up.precision,0.1
oracle,baseline,128,detection.follow_up.recall,0.05
oracle,baseline,128,detection.follow_up.f1,0.06666666666666667
oracle,baseline,128,detection.question.precision,0.6806213729510943
oracle,baseline,128,detection.question.recall,0.8676325063825064
oracle,baseline,128,detection.question.f1,0.7385156992096971
oracle,baseline,128,detection.question_unanswered.precision,0.0
oracle,baseline,128,detection.question_unanswered.recall,0.0
oracle,baseline,128,detection.question_unanswered.f1,0.0
oracle,baseline,128,detection.irrelevant.precision,0.7724016451636688
oracle,baseline,128,detection.irrelevant.recall,0.6782722317884629
oracle,baseline,128,detection.irrelevant.f1,0.7006008862506995
oracle,baseline,128,detection.macro_avg.precision,0.34371586043601293
oracle,baseline,128,detection.macro_avg.recall,0.36829110458301517
oracle,baseline,128,detection.macro_avg.f1,0.3380715324842844
oracle,baseline,128,agenda_completeness,0.325
oracle,baseline,128,hardware.avg_latency_ms,155.3453625691093
oracle,baseline,128,hardware.total_relevant,27.8
oracle,baseline,128,hardware.final_buffer_size,35.4
oracle,baseline,128,hardware.final_buffer_tokens,501.05
oracle,baseline,256,n_conversations,20.0
oracle,baseline,256,elapsed_sec,168.3
oracle,baseline,256,rouge.rouge1,0.6832331467196571
oracle,baseline,256,rouge.rouge2,0.4956201271825579
oracle,baseline,256,rouge.rougeL,0.6566888732773148
oracle,baseline,256,bertscore,0.8731872260570526
oracle,baseline,256,detection.agenda_item.precision,0.30416666666666664
oracle,baseline,256,detection.agenda_item.recall,0.275
oracle,baseline,256,detection.agenda_item.f1,0.2795238095238095
oracle,baseline,256,detection.detail.precision,0.6175371987066736
oracle,baseline,256,detection.detail.recall,0.8670907651598189
oracle,baseline,256,detection.detail.f1,0.7025985315567358
oracle,baseline,256,detection.medication.precision,0.275
oracle,baseline,256,detection.medication.recall,0.20833333333333334
oracle,baseline,256,detection.medication.f1,0.21666666666666665
oracle,baseline,256,detection.social_history.precision,0.0
oracle,baseline,256,detection.social_history.recall,0.0
oracle,baseline,256,detection.social_history.f1,0.0
oracle,baseline,256,detection.follow_up.precision,0.1
oracle,baseline,256,detection.follow_up.recall,0.05
oracle,baseline,256,detection.follow_up.f1,0.06666666666666667
oracle,baseline,256,detection.question.precision,0.6806213729510943
oracle,baseline,256,detection.question.recall,0.8676325063825064
oracle,baseline,256,detection.question.f1,0.7385156992096971
oracle,baseline,256,detection.question_unanswered.precision,0.0
oracle,baseline,256,detection.question_unanswered.recall,0.0
oracle,baseline,256,detection.question_unanswered.f1,0.0
oracle,baseline,256,detection.irrelevant.precision,0.7724016451636688
oracle,baseline,256,detection.irrelevant.recall,0.6782722317884629
oracle,baseline,256,detection.irrelevant.f1,0.7006008862506995
oracle,baseline,256,detection.macro_avg.precision,0.34371586043601293
oracle,baseline,256,detection.macro_avg.recall,0.36829110458301517
oracle,baseline,256,detection.macro_avg.f1,0.3380715324842844
oracle,baseline,256,agenda_completeness,0.325
oracle,baseline,256,hardware.avg_latency_ms,155.3453625691093
oracle,baseline,256,hardware.total_relevant,27.8
oracle,baseline,256,hardware.final_buffer_size,35.4
oracle,baseline,256,hardware.final_buffer_tokens,501.05


learned,attention_780,64,n_conversations,20.0
learned,attention_780,64,elapsed_sec,362.4
learned,attention_780,64,rouge.rouge1,0.6838591249337116
learned,attention_780,64,rouge.rouge2,0.48768764328626546
learned,attention_780,64,rouge.rougeL,0.6543101886345186
learned,attention_780,64,bertscore,0.8736530005931854
learned,attention_780,64,detection.agenda_item.precision,0.3491666666666667
learned,attention_780,64,detection.agenda_item.recall,0.3416666666666667
learned,attention_780,64,detection.agenda_item.f1,0.3302380952380952
learned,attention_780,64,detection.detail.precision,0.6056985241420982
learned,attention_780,64,detection.detail.recall,0.9383862603012219
learned,attention_780,64,detection.detail.f1,0.7192739638164158
learned,attention_780,64,detection.medication.precision,0.175
learned,attention_780,64,detection.medication.recall,0.11666666666666667
learned,attention_780,64,detection.medication.f1,0.125
learned,attention_780,64,detection.social_history.precision,0.0
learned,attention_780,64,detection.social_history.recall,0.0
learned,attention_780,64,detection.social_history.f1,0.0
learned,attention_780,64,detection.follow_up.precision,0.0
learned,attention_780,64,detection.follow_up.recall,0.0
learned,attention_780,64,detection.follow_up.f1,0.0
learned,attention_780,64,detection.question.precision,0.6519014465067097
learned,attention_780,64,detection.question.recall,0.9374478299478299
learned,attention_780,64,detection.question.f1,0.7427493202647377
learned,attention_780,64,detection.question_unanswered.precision,0.0
learned,attention_780,64,detection.question_unanswered.recall,0.0
learned,attention_780,64,detection.question_unanswered.f1,0.0
learned,attention_780,64,detection.irrelevant.precision,0.8331941325225107
learned,attention_780,64,detection.irrelevant.recall,0.6091384777417046
learned,attention_780,64,detection.irrelevant.f1,0.6838252051939379
learned,attention_780,64,detection.macro_avg.precision,0.32687009622974816
learned,attention_780,64,detection.macro_avg.recall,0.36791323766551126
learned,attention_780,64,detection.macro_avg.f1,0.32513582306414834
learned,attention_780,64,agenda_completeness,0.3458333333333333
learned,attention_780,64,hardware.avg_latency_ms,352.9440786339498
learned,attention_780,64,hardware.total_relevant,32.7
learned,attention_780,64,hardware.final_buffer_size,3.4
learned,attention_780,64,hardware.final_buffer_tokens,52.45
learned,attention_780,100,n_conversations,20.0
learned,attention_780,100,elapsed_sec,299.4
learned,attention_780,100,rouge.rouge1,0.680587397068779
learned,attention_780,100,rouge.rouge2,0.4955377372410794
learned,attention_780,100,rouge.rougeL,0.6548657893950848
learned,attention_780,100,bertscore,0.8712286531925202
learned,attention_780,100,detection.agenda_item.precision,0.2866666666666667
learned,attention_780,100,detection.agenda_item.recall,0.30833333333333335
learned,attention_780,100,detection.agenda_item.f1,0.2781746031746032
learned,attention_780,100,detection.detail.precision,0.6188645757396634
learned,attention_780,100,detection.detail.recall,0.9188306844476921
learned,attention_780,100,detection.detail.f1,0.7239539297319457
learned,attention_780,100,detection.medication.precision,0.3
learned,attention_780,100,detection.medication.recall,0.21666666666666665
learned,attention_780,100,detection.medication.f1,0.24166666666666664
learned,attention_780,100,detection.social_history.precision,0.0
learned,attention_780,100,detection.social_history.recall,0.0
learned,attention_780,100,detection.social_history.f1,0.0
learned,attention_780,100,detection.follow_up.precision,0.0
learned,attention_780,100,detection.follow_up.recall,0.0
learned,attention_780,100,detection.follow_up.f1,0.0
learned,attention_780,100,detection.question.precision,0.6526605339105339
learned,attention_780,100,detection.question.recall,0.9221731046731048
learned,attention_780,100,detection.question.f1,0.739431178420783
learned,attention_780,100,detection.question_unanswered.precision,0.0
learned,attention_780,100,detection.question_unanswered.recall,0.0
learned,attention_780,100,detection.question_unanswered.f1,0.0
learned,attention_780,100,detection.irrelevant.precision,0.8317879104644282
learned,attention_780,100,detection.irrelevant.recall,0.6297525487524303
learned,attention_780,100,detection.irrelevant.f1,0.7018179340912309
learned,attention_780,100,detection.macro_avg.precision,0.3362474608476615
learned,attention_780,100,detection.macro_avg.recall,0.3744695422341534
learned,attention_780,100,detection.macro_avg.f1,0.33563053901065365
learned,attention_780,100,agenda_completeness,0.31666666666666665
learned,attention_780,100,hardware.avg_latency_ms,294.62545922503034
learned,attention_780,100,hardware.total_relevant,30.55
learned,attention_780,100,hardware.final_buffer_size,5.45
learned,attention_780,100,hardware.final_buffer_tokens,90.55
learned,attention_780,128,n_conversations,20.0
learned,attention_780,128,elapsed_sec,268.2
learned,attention_780,128,rouge.rouge1,0.6784576779560447
learned,attention_780,128,rouge.rouge2,0.5006378735014219
learned,attention_780,128,rouge.rougeL,0.6536866305983442
learned,attention_780,128,bertscore,0.8713057726621628
learned,attention_780,128,detection.agenda_item.precision,0.38333333333333336
learned,attention_780,128,detection.agenda_item.recall,0.29166666666666663
learned,attention_780,128,detection.agenda_item.f1,0.3169047619047619
learned,attention_780,128,detection.detail.precision,0.6170343286197567
learned,attention_780,128,detection.detail.recall,0.8864511021800023
learned,attention_780,128,detection.detail.f1,0.7117895720381642
learned,attention_780,128,detection.medication.precision,0.325
learned,attention_780,128,detection.medication.recall,0.20833333333333334
learned,attention_780,128,detection.medication.f1,0.2333333333333333
learned,attention_780,128,detection.social_history.precision,0.0
learned,attention_780,128,detection.social_history.recall,0.0
learned,attention_780,128,detection.social_history.f1,0.0
learned,attention_780,128,detection.follow_up.precision,0.0
learned,attention_780,128,detection.follow_up.recall,0.0
learned,attention_780,128,detection.follow_up.f1,0.0
learned,attention_780,128,detection.question.precision,0.6771748390498391
learned,attention_780,128,detection.question.recall,0.8913428238428238
learned,attention_780,128,detection.question.f1,0.7408819814759208
learned,attention_780,128,detection.question_unanswered.precision,0.0
learned,attention_780,128,detection.question_unanswered.recall,0.0
learned,attention_780,128,detection.question_unanswered.f1,0.0
learned,attention_780,128,detection.irrelevant.precision,0.7922903924251274
learned,attention_780,128,detection.irrelevant.recall,0.6696653646397286
learned,attention_780,128,detection.irrelevant.f1,0.7113716730707892
learned,attention_780,128,detection.macro_avg.precision,0.34935411167850705
learned,attention_780,128,detection.macro_avg.recall,0.36843241133281934
learned,attention_780,128,detection.macro_avg.f1,0.33928516522787117
learned,attention_780,128,agenda_completeness,0.275
learned,attention_780,128,hardware.avg_latency_ms,261.3195885677819
learned,attention_780,128,hardware.total_relevant,28.8
learned,attention_780,128,hardware.final_buffer_size,7.2
learned,attention_780,128,hardware.final_buffer_tokens,120.5
learned,attention_780,256,n_conversations,20.0
learned,attention_780,256,elapsed_sec,255.7
learned,attention_780,256,rouge.rouge1,0.6793631624367348
learned,attention_780,256,rouge.rouge2,0.49754518682395005
learned,attention_780,256,rouge.rougeL,0.6527871352002191
learned,attention_780,256,bertscore,0.8729356706142426
learned,attention_780,256,detection.agenda_item.precision,0.38666666666666666
learned,attention_780,256,detection.agenda_item.recall,0.29166666666666663
learned,attention_780,256,detection.agenda_item.f1,0.3107936507936508
learned,attention_780,256,detection.detail.precision,0.6377084758644023
learned,attention_780,256,detection.detail.recall,0.8732455169155937
learned,attention_780,256,detection.detail.f1,0.7177920292705957
learned,attention_780,256,detection.medication.precision,0.475
learned,attention_780,256,detection.medication.recall,0.35833333333333334
learned,attention_780,256,detection.medication.f1,0.3833333333333333
learned,attention_780,256,detection.social_history.precision,0.0
learned,attention_780,256,detection.social_history.recall,0.0
learned,attention_780,256,detection.social_history.f1,0.0
learned,attention_780,256,detection.follow_up.precision,0.025
learned,attention_780,256,detection.follow_up.recall,0.05
learned,attention_780,256,detection.follow_up.f1,0.03333333333333333
learned,attention_780,256,detection.question.precision,0.6932061688311688
learned,attention_780,256,detection.question.recall,0.8745006382506382
learned,attention_780,256,detection.question.f1,0.7435188536336907
learned,attention_780,256,detection.question_unanswered.precision,0.0
learned,attention_780,256,detection.question_unanswered.recall,0.0
learned,attention_780,256,detection.question_unanswered.f1,0.0
learned,attention_780,256,detection.irrelevant.precision,0.7876001052655905
learned,attention_780,256,detection.irrelevant.recall,0.7057395816832023
learned,attention_780,256,detection.irrelevant.f1,0.7257233095366561
learned,attention_780,256,detection.macro_avg.precision,0.37564767707847857
learned,attention_780,256,detection.macro_avg.recall,0.3941857171061793
learned,attention_780,256,detection.macro_avg.f1,0.3643118137376575
learned,attention_780,256,agenda_completeness,0.3
learned,attention_780,256,hardware.avg_latency_ms,246.9868855037514
learned,attention_780,256,hardware.total_relevant,27.6
learned,attention_780,256,hardware.final_buffer_size,14.15
learned,attention_780,256,hardware.final_buffer_tokens,248.9
